Lot,Bedroom,Units,Electric,Internet,FiberOpt,HeatFuel,Rooms,Water,Built,Tenure,JuniorMtg,FamEmp,Lang,Family,HHpresence,Move,Npersons,Nchild,Under18,Over60,Over65,Workers,WkExp,WkStatus,Vehicles,BroadBND,HiWorth
1,3,2,50,1,2,3,6,70,3,2,,1,1,1,2,6,4,2,1,1,0,2,1,1,2,2,1
1,3,1,90,3,,3,5,340,7,1,3,,2,6,4,5,,0,0,1,1,,,,0,,0
1,4,2,50,1,1,1,7,1700,5,2,,1,1,1,4,6,3,0,0,0,0,3,2,1,4,2,0
1,4,2,30,1,2,1,6,1100,4,2,,,1,6,4,3,,0,0,1,0,,,,2,1,0
1,2,2,330,1,2,3,7,1200,2,2,,3,1,1,4,7,2,0,0,2,2,1,8,7,2,2,0
1,4,2,320,1,2,1,8,1000,8,1,3,1,1,1,4,5,2,0,0,0,0,2,4,1,3,2,1
1,0,2,50,1,2,1,2,40,3,1,3,2,2,1,4,6,4,0,0,1,0,2,6,3,3,2,0
1,2,3,20,1,2,1,4,600,3,2,,1,2,1,4,6,2,0,0,2,1,2,4,1,1,2,0
1,2,2,10,1,2,1,8,380,1,2,,,1,6,4,7,,0,0,1,1,,,,2,2,0
1,3,3,30,1,2,1,5,500,6,2,,,1,6,4,6,,0,0,0,0,,,,1,2,0
1,4,2,160,1,1,1,6,1500,7,2,,4,1,1,4,6,2,0,0,2,2,0,9,9,1,2,0
1,4,2,80,1,2,1,7,700,6,1,2,1,4,1,2,4,3,1,1,0,0,2,1,1,2,1,1
1,4,2,130,1,2,1,10,80,4,2,,,1,6,4,7,,0,0,1,1,,,,1,2,0
1,3,2,130,1,2,3,6,2000,5,1,3,,1,4,4,6,,0,0,1,0,,,,1,1,0
1,3,2,300,1,2,1,7,720,3,1,3,1,1,1,2,5,3,1,1,0,0,2,2,1,3,2,0
1,5,2,100,1,2,1,8,1200,12,1,3,1,2,1,3,4,4,2,1,0,0,2,1,1,2,2,0
1,4,2,100,1,2,1,9,1800,7,2,,1,2,1,4,6,2,0,0,0,0,2,1,1,3,2,1
1,5,2,270,1,2,1,9,600,7,2,,1,3,1,3,3,6,4,1,0,0,2,2,1,2,2,0
1,2,2,80,3,,1,6,1000,2,2,,,1,6,4,5,,0,0,1,1,,,,1,,0
1,4,2,60,1,1,1,8,1500,5,2,,4,4,1,4,7,2,0,0,2,2,0,9,9,3,2,0
1,4,2,250,1,2,1,7,1200,6,1,2,1,4,1,1,4,3,1,1,0,0,2,4,1,2,2,1
1,3,2,190,1,2,1,6,80,2,1,3,,2,4,4,5,,0,0,1,1,,,,4,2,0
1,3,2,100,1,1,1,7,480,6,1,3,1,1,1,3,4,5,3,1,0,0,2,2,1,2,2,0
1,4,2,120,1,1,1,6,600,4,1,3,2,2,1,3,5,4,2,1,0,0,1,6,3,2,2,0
1,2,3,20,1,2,1,6,1,5,1,1,,1,4,4,1,,0,0,1,1,,,,2,1,0
1,4,2,50,1,2,1,7,500,2,1,3,7,5,3,4,4,2,0,0,0,0,2,13,13,2,1,0
1,4,2,200,1,2,1,9,1200,6,2,,2,1,1,4,7,2,0,0,2,2,1,3,3,6,2,0
1,4,2,150,1,2,1,6,1200,10,1,3,2,3,1,3,3,4,2,1,0,0,1,3,3,2,2,1
1,3,2,60,1,2,6,6,720,5,1,1,4,1,1,4,6,2,0,0,2,1,0,9,9,1,2,0
2,4,2,280,3,,2,8,2,6,2,,4,1,1,4,4,2,0,0,2,0,0,9,9,2,,0
1,3,2,250,1,1,1,7,1400,7,1,3,7,2,3,2,6,2,1,1,2,0,1,13,13,4,2,0
1,3,2,110,1,2,1,7,720,8,1,3,,3,1,4,3,2,0,0,0,0,2,1,,2,1,1
1,2,1,60,1,2,1,4,20,5,2,,,1,6,4,2,,0,0,0,0,,,,1,2,0
2,3,2,400,3,,1,6,4100,1,1,3,,1,6,4,5,,0,0,1,1,,,,6,,0
1,3,2,40,1,2,1,8,3000,8,1,3,1,1,1,4,3,2,0,0,2,0,2,4,1,2,1,0
1,3,2,140,1,2,1,7,1400,5,1,2,5,1,2,2,6,2,1,1,0,0,2,10,10,3,1,0
1,2,1,80,1,2,1,6,310,5,2,,4,1,1,4,5,2,0,0,2,2,0,9,9,1,2,0
1,4,2,40,1,2,1,8,4100,8,1,2,4,1,1,4,5,2,0,0,2,2,0,9,9,2,1,1
1,2,1,20,1,2,6,4,350,7,2,,6,1,2,4,5,2,0,0,0,0,1,12,12,2,1,0
1,2,2,200,1,2,6,4,650,5,1,3,4,1,1,4,6,3,0,0,2,1,0,9,9,5,1,0
1,3,2,100,1,2,1,8,840,4,1,3,4,1,1,4,3,2,0,0,2,2,0,9,9,1,2,0
1,2,2,100,1,2,1,10,840,5,2,,4,2,1,4,5,2,0,0,2,1,1,6,9,3,2,0
1,3,2,60,3,,1,8,300,5,1,3,8,1,3,4,4,2,0,0,1,0,0,15,15,1,,0
1,2,3,120,1,2,3,5,1,4,1,3,,1,6,4,5,,0,0,1,1,,,,1,2,0
1,3,2,40,3,,3,5,120,2,2,,,1,4,4,7,,0,0,1,0,,,,1,,0
1,2,2,50,1,2,1,5,1200,3,2,,,1,4,4,7,,0,0,1,1,,,,2,2,0
1,4,2,60,1,2,3,6,720,8,1,3,3,4,1,4,5,2,0,0,1,1,1,7,7,2,1,0
1,4,2,160,1,2,3,8,250,4,1,3,7,1,3,2,5,3,2,1,0,0,2,14,13,1,1,0
1,3,2,140,1,2,3,5,1300,4,1,3,5,2,2,4,6,4,0,0,1,1,1,10,10,4,2,0
1,0,2,100,1,2,3,1,180,6,1,3,,1,6,4,4,,0,0,0,0,,,,1,1,0
3,3,2,350,1,2,3,7,30,7,2,,2,1,1,2,3,4,2,1,0,0,1,3,3,2,1,1
1,3,3,340,1,1,3,5,1,6,1,1,,1,5,4,3,,0,0,2,1,,,,2,1,0
2,3,2,100,1,2,1,6,1400,5,2,,2,1,1,4,6,2,0,0,1,1,1,6,3,3,2,1
1,3,2,180,1,2,1,6,2,2,2,,,1,6,4,7,,0,0,1,1,,,,1,1,0
1,3,2,30,1,2,1,7,200,7,1,3,,1,4,4,6,,0,0,1,0,,,,1,1,1
1,4,2,110,1,2,1,9,190,3,2,,3,1,1,4,7,2,0,0,2,1,1,8,7,3,2,1
2,3,2,40,1,2,1,4,1000,3,1,3,1,3,1,4,1,2,0,0,0,0,2,1,1,3,2,0
1,3,2,500,1,2,1,5,4100,5,1,2,3,3,1,4,5,2,0,0,0,0,2,2,7,2,1,0
1,3,2,50,2,,3,6,960,5,2,,4,1,1,4,7,2,0,0,2,2,0,9,9,2,,0
1,5,2,100,1,1,1,8,3000,5,1,3,7,1,3,4,5,2,0,0,1,1,1,13,13,2,2,0
3,3,3,30,1,2,1,5,1,6,1,3,,1,4,4,6,,0,0,0,0,,,,2,2,0
1,3,2,40,1,2,1,6,1200,5,2,,1,1,1,4,7,2,0,0,2,2,2,5,1,2,1,1
1,3,2,90,1,2,1,6,90,3,1,3,3,1,1,4,5,2,0,0,0,0,1,3,7,2,1,1
1,4,2,400,1,2,1,8,1200,4,1,2,2,1,1,1,3,5,3,1,0,0,1,7,3,3,2,0
1,4,2,90,1,2,1,8,1500,4,1,3,4,1,1,4,6,2,0,0,2,2,0,9,9,1,2,0
1,2,3,80,3,,1,6,1100,1,1,2,7,4,3,1,5,6,2,1,2,2,2,13,13,2,,0
2,2,2,390,1,2,1,3,980,9,1,2,5,1,2,2,5,2,1,1,1,1,1,11,10,5,2,0
1,3,2,90,1,1,1,5,1100,5,1,3,1,2,1,4,4,4,0,0,0,0,3,2,1,3,1,0
2,3,2,60,3,,3,5,2,1,2,,,1,6,4,7,,0,0,1,1,,,,2,,0
1,2,2,80,1,1,2,5,900,4,1,2,1,4,1,2,5,4,2,1,0,0,3,4,1,3,1,0
1,5,2,250,1,2,3,7,600,13,1,3,1,1,1,4,4,2,0,0,0,0,2,5,1,3,2,0
1,4,2,80,1,1,1,6,800,7,1,3,1,1,1,1,4,4,2,1,0,0,2,2,1,2,2,0
1,4,2,100,1,2,1,9,360,5,1,3,4,1,1,4,7,4,0,0,2,2,1,9,9,4,2,0
3,1,2,40,1,2,6,3,2,5,2,,2,1,1,4,4,2,0,0,2,0,1,3,3,3,1,0
1,3,2,110,3,,1,6,70,2,2,,4,2,1,4,5,3,0,0,2,2,0,9,9,0,,0
2,1,2,200,1,2,1,2,660,3,1,2,1,2,1,4,5,2,0,0,0,0,2,4,1,3,1,0
1,3,3,100,1,2,1,5,700,9,1,3,1,4,1,2,3,3,1,1,0,0,2,2,1,2,2,1
2,4,2,110,1,2,4,7,2,7,1,3,1,1,1,3,3,4,2,1,0,0,2,1,1,3,2,0
1,2,2,40,3,,1,4,240,6,1,3,,4,6,4,5,,0,0,0,0,,,,1,,0
1,3,2,60,1,2,3,4,600,4,1,3,5,4,2,4,6,2,0,0,1,1,1,10,10,2,2,0
1,3,2,250,1,2,1,8,80,3,1,3,1,1,1,4,7,2,0,0,2,2,2,1,1,2,1,1
1,3,2,40,1,2,1,5,550,2,2,,3,2,1,4,7,2,0,0,2,2,1,6,8,2,1,0
1,4,2,40,1,2,1,7,920,4,2,,2,1,1,4,7,2,0,0,2,2,1,8,3,2,1,0
1,3,2,50,1,2,1,6,500,5,1,3,3,1,1,4,5,2,0,0,1,0,2,4,7,2,2,0
1,2,1,120,1,2,1,5,420,6,1,3,,1,6,4,3,,0,0,1,1,,,,1,2,0
2,4,2,130,1,2,2,14,30,6,2,,1,1,1,4,1,2,0,0,0,0,2,4,1,6,1,1
1,4,2,150,1,2,1,6,500,8,1,3,3,1,1,4,1,2,0,0,2,0,1,7,7,2,1,1
1,4,2,90,1,2,1,8,600,6,1,3,1,1,1,1,1,5,3,1,0,0,2,1,1,2,2,1
1,4,2,410,1,2,3,5,2,4,1,3,1,1,1,4,1,2,0,0,0,0,2,1,1,2,1,1
1,2,2,40,3,,9,3,80,4,1,3,1,5,1,3,3,6,4,1,0,0,2,4,1,3,,0
2,4,2,80,1,2,1,7,500,5,1,3,2,1,1,2,3,4,2,1,0,0,1,7,3,2,2,0
1,4,2,350,1,2,1,6,750,4,1,3,1,3,1,2,6,4,2,1,0,0,3,1,1,4,1,0
1,3,2,60,1,2,1,6,680,3,1,3,,1,6,4,5,,0,0,1,0,,,,1,2,0
1,2,3,80,1,2,1,6,150,3,2,,,1,4,4,4,,0,0,1,0,,,,3,1,0
1,2,2,70,1,2,1,5,420,6,2,,3,1,1,4,6,2,0,0,2,1,1,7,7,1,1,0
1,2,2,200,1,2,1,4,600,4,1,3,1,4,1,4,2,4,0,0,1,1,3,2,1,5,1,0
1,4,2,80,1,2,9,10,400,7,1,3,1,1,1,4,5,3,0,0,0,0,3,1,1,2,1,1
1,3,2,240,1,2,1,7,900,5,1,3,1,1,1,4,5,3,0,0,0,0,2,1,1,3,2,0
1,3,2,40,3,,1,7,550,4,1,3,4,1,1,4,7,2,0,0,2,2,0,9,9,1,,0
1,3,2,70,3,,3,5,1500,1,1,3,7,2,3,2,3,7,4,1,0,0,3,13,13,6,,0
1,4,2,250,1,2,1,8,1500,6,1,3,4,1,1,4,4,3,0,0,2,1,1,9,9,3,2,0
1,3,2,70,1,1,1,9,850,2,2,,1,2,1,4,7,2,0,0,2,1,2,1,1,2,1,1
1,4,2,70,1,2,1,6,1400,7,1,2,1,1,1,4,6,2,0,0,2,0,2,2,1,3,2,1
1,3,2,250,1,2,1,7,3400,6,1,1,1,1,1,2,5,3,1,1,0,0,2,1,1,4,2,1
1,5,2,200,1,2,1,10,3000,3,1,3,5,2,2,2,5,3,2,1,0,0,1,10,10,3,1,1
1,3,2,130,3,,1,8,1000,3,2,,,1,6,4,6,,0,0,1,1,,,,1,,0
1,0,2,170,3,,1,1,130,3,2,,,1,6,4,7,,0,0,1,1,,,,1,,0
1,3,2,50,1,2,1,4,1400,3,2,,,1,7,4,6,,0,0,2,0,,,,2,2,0
2,7,2,200,1,2,1,11,30,3,1,2,2,1,1,4,5,3,0,0,1,0,2,2,3,2,2,0
1,3,2,40,3,,1,6,480,5,2,,,1,4,4,7,,0,0,1,1,,,,2,,0
1,3,2,320,1,2,3,6,1000,7,2,,1,1,1,1,3,4,2,1,0,0,2,1,1,2,1,0
2,3,1,190,3,,2,4,4100,9,2,,4,4,1,4,3,2,0,0,2,2,1,6,9,2,,0
2,2,3,200,3,,1,4,1200,2,1,3,7,2,3,4,5,2,0,0,1,1,1,14,13,1,,0
1,2,2,170,1,2,3,5,240,3,2,,1,2,1,4,3,3,0,0,0,0,3,1,1,3,2,0
1,3,2,40,1,2,1,7,600,4,2,,2,1,1,4,7,3,0,0,2,1,2,8,3,3,2,0
1,5,2,70,1,2,1,14,1200,5,2,,4,4,1,4,7,2,0,0,2,2,0,9,9,3,2,0
1,4,2,90,1,2,1,8,300,8,1,3,1,1,1,4,5,2,0,0,0,0,2,1,1,3,1,0
1,3,1,110,1,1,1,5,60,8,2,,3,1,1,2,5,5,2,1,0,0,1,7,7,3,1,0
1,3,2,250,1,2,1,5,980,5,2,,2,1,1,4,7,4,0,0,0,0,3,3,3,4,2,0
1,3,2,60,1,2,1,5,1500,3,2,,,1,6,4,4,,0,0,1,1,,,,1,2,0
1,1,2,40,3,,3,2,1400,3,1,3,4,2,1,2,6,4,1,1,1,1,1,9,9,1,,0
2,5,2,300,1,1,1,11,1500,9,1,3,1,1,1,2,4,5,3,1,0,0,2,1,1,3,1,1
1,4,2,70,1,1,1,6,690,7,1,3,1,1,1,2,5,5,3,1,0,0,2,2,1,2,2,0
1,3,2,50,3,,3,7,430,3,2,,,1,6,4,7,,0,0,1,1,,,,1,,0
1,4,2,100,1,2,3,6,900,4,1,3,6,1,2,3,6,4,2,1,0,0,1,12,12,1,1,0
1,3,2,50,1,2,1,5,1200,7,1,3,1,2,1,4,3,2,0,0,0,0,2,2,1,2,2,0
1,2,2,300,1,1,1,6,200,1,2,,3,1,1,4,7,2,0,0,2,2,1,3,7,2,1,0
1,4,2,240,1,2,1,8,1300,5,1,2,4,3,1,4,7,4,0,0,2,2,2,9,9,5,1,0
1,2,1,60,3,,1,6,1,5,2,,4,1,1,4,4,2,0,0,2,2,0,9,9,2,,0
1,3,2,30,1,2,1,5,1500,2,1,3,7,2,3,4,5,2,0,0,1,0,1,13,13,3,2,0
1,3,2,120,1,2,1,6,620,3,2,,1,4,1,4,3,2,0,0,0,0,2,2,1,2,1,0
1,2,2,40,1,2,1,4,150,3,1,3,8,1,3,4,6,2,0,0,1,1,1,15,15,2,2,0
1,3,2,30,2,,1,6,1200,6,1,3,,1,4,4,5,,0,0,1,1,,,,1,,0
1,2,2,20,3,,1,5,50,4,2,,,1,6,4,4,,0,0,1,1,,,,1,,0
2,2,2,100,1,2,6,4,2,6,1,3,1,1,1,2,4,4,1,1,0,0,3,4,1,2,2,0
1,2,2,310,1,1,2,5,2,6,1,3,1,1,1,4,3,2,0,0,1,0,2,5,1,2,1,0
1,3,2,120,1,2,9,6,840,1,1,3,1,2,1,3,4,6,3,1,0,0,2,1,1,3,2,0
1,3,2,90,1,2,1,5,840,10,1,2,4,1,1,4,3,3,0,0,1,1,0,9,9,2,2,0
1,3,2,100,1,1,1,5,1200,5,1,3,3,1,1,4,6,2,0,0,2,1,1,8,7,2,2,0
1,2,3,100,1,2,1,6,480,5,1,3,3,1,1,4,6,2,0,0,2,2,1,7,7,1,2,0
1,3,2,160,1,1,1,5,100,5,2,,2,1,1,4,7,4,0,0,2,2,2,8,3,3,2,0
1,3,2,90,1,1,3,7,60,5,1,3,2,1,1,4,5,2,0,0,2,0,1,6,3,2,1,0
1,2,3,30,1,2,3,4,300,5,1,3,1,3,1,4,4,2,0,0,2,1,2,2,1,2,1,0
1,4,2,150,1,2,3,6,70,5,1,2,8,2,3,4,5,3,0,0,1,0,2,15,15,3,1,0
1,5,2,250,1,2,1,8,2500,9,1,3,7,4,3,3,4,4,3,1,0,0,1,14,13,2,1,0
1,3,2,50,1,2,1,5,330,7,1,3,,1,6,4,3,,0,0,1,1,,,,1,1,0
1,3,2,70,1,2,1,6,1200,2,1,3,,1,7,4,4,,0,0,0,0,,,,2,1,0
1,3,3,70,1,2,1,5,1,5,1,3,2,4,1,2,3,3,1,1,0,0,1,3,3,3,1,0
3,5,2,230,3,,3,10,2400,5,2,,4,1,1,4,7,2,0,0,2,2,0,9,9,2,,0
1,7,3,60,1,2,1,14,50,4,1,2,2,2,1,2,6,8,3,1,1,0,3,6,3,5,1,0
1,3,2,640,1,2,1,6,240,2,1,3,,1,5,4,7,,0,0,1,0,,,,2,1,1
1,2,2,40,1,2,1,5,1700,1,1,2,,1,6,4,7,,0,0,1,1,,,,1,1,0
1,3,2,40,1,1,1,7,40,3,2,,2,2,1,4,2,3,0,0,1,1,1,7,3,2,1,0
1,4,2,130,1,2,1,8,900,3,1,3,1,1,1,4,7,2,0,0,2,0,2,5,1,2,1,1
1,1,2,1,1,2,3,4,740,1,2,,8,1,3,2,5,4,1,1,1,0,1,15,15,1,1,0
1,3,2,250,1,2,1,6,200,3,1,3,4,1,1,4,7,4,0,0,2,2,1,9,9,3,2,1
1,5,2,300,1,1,1,9,870,7,1,2,1,1,1,4,5,2,0,0,1,0,2,1,1,2,1,0
1,2,2,60,1,2,1,4,720,2,1,3,7,2,3,4,6,4,0,0,0,0,3,13,13,3,1,0
2,3,2,120,3,,3,5,2,7,1,2,2,1,1,4,2,2,0,0,2,0,1,3,3,2,,1
1,3,2,550,1,2,1,8,100,8,1,3,2,1,1,4,3,2,0,0,1,0,1,6,3,2,1,1
2,7,2,250,1,2,2,14,50,1,2,,1,2,1,2,3,4,1,1,0,0,3,1,1,4,1,0
1,3,2,100,1,2,1,5,800,6,1,3,4,3,1,4,6,3,0,0,2,2,1,9,9,1,2,0
1,3,2,50,1,2,1,7,770,4,2,,4,1,1,4,7,2,0,0,2,2,0,9,9,2,2,0
2,7,2,640,1,2,1,14,4100,3,1,3,7,1,3,2,2,3,2,1,0,0,1,13,13,2,2,0
1,4,2,100,1,1,1,8,400,2,1,3,2,1,1,2,5,4,2,1,0,0,1,3,3,2,2,1
1,3,2,70,1,2,1,9,60,8,1,3,4,1,1,4,5,2,0,0,2,0,0,9,9,2,1,0
1,3,2,160,1,2,1,10,1900,5,1,2,3,2,1,3,5,8,3,1,2,1,3,3,7,3,1,0
3,3,2,220,1,2,6,6,600,1,1,3,4,1,1,4,7,2,0,0,2,2,0,9,9,3,2,0
1,3,2,200,1,2,1,8,50,2,1,3,2,1,1,2,5,4,2,1,0,0,2,3,3,2,2,0
1,4,2,60,1,2,1,7,800,5,1,1,2,1,1,2,7,5,1,1,2,1,2,8,3,3,1,1
1,3,2,130,3,,1,6,710,3,1,3,,1,4,4,5,,0,0,1,1,,,,1,,0
2,3,2,130,1,1,6,5,2,5,1,3,3,1,1,4,7,2,0,0,2,1,1,7,7,6,1,1
1,3,2,20,3,,1,8,90,4,2,,,2,4,4,7,,0,0,1,1,,,,1,,0
1,4,2,40,1,2,1,8,760,8,1,3,2,4,1,4,4,2,0,0,0,0,1,3,3,2,1,0
1,3,2,150,1,2,3,5,650,1,1,3,1,2,1,4,4,3,0,0,0,0,3,2,1,5,2,0
1,3,2,60,1,1,3,4,1000,8,1,3,2,1,1,4,5,2,0,0,0,0,1,3,3,3,1,0
1,3,2,110,3,,1,5,880,3,1,1,8,1,3,4,7,2,0,0,1,1,0,15,15,2,,0
1,2,2,90,3,,1,4,890,3,1,3,2,2,1,3,4,4,2,1,0,0,1,3,3,2,,0
1,2,2,120,1,2,1,4,780,1,2,,,1,7,4,4,,0,0,0,0,,,,2,2,0
1,3,2,470,1,2,3,4,2400,13,1,2,,1,4,4,2,,0,0,0,0,,,,1,1,1
1,2,2,180,2,,1,6,410,6,1,3,4,1,1,4,2,2,0,0,2,2,0,9,9,1,,0
1,3,2,150,1,2,1,7,400,3,2,,1,1,1,2,7,3,1,1,0,0,2,2,1,2,1,1
1,3,2,40,1,2,1,6,700,3,1,3,1,2,1,4,5,2,0,0,0,0,2,2,1,2,2,0
1,2,3,100,1,2,1,4,1200,5,1,3,7,1,3,3,3,3,2,1,0,0,1,14,13,2,1,0
1,3,2,200,1,2,9,5,2000,3,1,3,1,4,1,1,3,5,1,1,2,2,2,1,1,4,2,0
1,3,2,120,1,2,1,8,570,3,2,,,1,6,4,5,,0,0,1,1,,,,0,1,0
1,3,2,130,1,1,1,6,760,3,1,3,7,2,3,3,4,4,3,1,0,0,1,13,13,3,2,0
1,2,2,250,3,,1,4,900,2,2,,1,1,1,4,5,2,0,0,0,0,2,1,1,2,,0
1,3,2,250,1,2,3,8,2400,6,1,3,1,1,1,4,7,2,0,0,1,0,2,4,4,2,1,0
1,3,2,230,1,2,2,5,1500,8,1,4,1,1,1,4,5,3,0,0,0,0,3,1,1,2,1,0
1,3,2,100,3,,1,5,920,7,1,3,2,2,1,4,5,2,0,0,2,2,1,8,3,1,,0
1,3,3,130,1,2,1,6,300,5,1,3,1,1,1,4,6,2,0,0,0,0,2,1,1,2,2,0
1,3,3,40,1,2,1,6,500,5,2,,8,3,3,4,5,2,0,0,1,1,2,14,15,3,2,0
1,3,2,140,1,1,3,7,950,4,2,,4,2,1,4,7,2,0,0,2,2,0,9,9,2,1,0
1,5,2,100,1,2,1,7,1200,5,1,3,1,2,1,4,7,2,0,0,2,1,2,2,1,2,2,0
1,2,2,230,1,2,3,9,70,2,2,,,1,6,4,7,,0,0,1,1,,,,1,2,0
2,3,2,190,1,2,3,7,2,6,1,3,4,1,1,4,6,2,0,0,2,2,0,9,9,3,1,0
1,3,2,90,1,2,1,6,800,1,1,3,7,1,3,4,6,3,0,0,1,0,3,13,13,1,1,1
1,2,2,100,1,2,1,5,360,3,2,,6,1,2,4,3,2,0,0,1,1,0,12,12,3,2,0
1,3,2,200,1,2,1,5,900,3,1,3,1,4,1,1,3,5,1,1,1,0,3,1,1,3,2,0
1,4,2,250,1,1,1,8,1000,8,1,2,2,1,1,4,5,3,0,0,0,0,2,3,3,2,2,0
1,2,2,100,1,2,3,7,50,1,2,,4,1,1,4,7,2,0,0,2,2,0,9,9,2,1,0
1,2,2,70,1,2,1,4,1200,2,1,3,1,2,1,3,5,4,2,1,0,0,2,1,1,1,1,0
1,4,2,190,1,2,1,10,1100,5,1,2,3,2,1,4,6,5,0,0,2,2,3,3,7,4,1,1
1,3,2,80,1,2,1,6,1400,8,1,3,1,2,1,2,5,4,1,1,1,1,1,8,4,2,1,0
1,2,2,30,1,2,1,4,1400,4,2,,1,2,1,4,5,2,0,0,0,0,2,1,1,2,1,0
1,1,1,30,1,2,1,3,290,5,2,,4,1,1,4,1,2,0,0,2,2,0,9,9,1,1,0
1,3,2,170,1,2,3,6,1200,6,1,1,2,1,1,4,6,5,0,0,2,0,3,7,3,3,2,0
1,3,2,160,1,2,1,6,900,6,1,3,2,1,1,2,7,4,1,1,2,0,2,6,3,3,1,0
1,4,2,100,3,,1,5,800,7,2,,4,4,1,4,5,2,0,0,2,2,0,9,9,1,,0
1,2,1,30,2,,1,5,760,5,2,,1,2,1,4,1,2,0,0,1,1,2,1,1,2,,0
1,3,2,80,1,2,1,9,1400,3,1,2,1,1,1,4,4,2,0,0,1,0,2,1,1,2,2,1
1,3,2,200,1,2,1,8,800,5,1,3,2,1,1,4,6,2,0,0,0,0,1,3,3,4,1,1
1,4,2,90,1,2,1,5,740,10,1,3,3,2,1,4,4,2,0,0,0,0,1,3,7,1,1,0
1,4,2,40,1,2,1,7,70,5,1,3,,1,4,4,5,,0,0,1,1,,,,0,1,0
1,3,2,190,3,,1,4,2,6,2,,2,3,1,4,6,2,0,0,2,2,1,3,3,2,,0
1,5,2,200,1,2,1,8,1000,4,1,3,3,1,1,2,4,4,1,1,0,0,1,6,7,3,1,0
1,5,2,350,1,2,1,14,1500,6,1,3,1,1,1,2,4,4,2,1,0,0,2,1,1,2,1,0
1,3,2,300,1,2,1,5,950,1,1,1,3,1,1,4,6,3,0,0,2,2,1,3,7,2,1,0
1,3,2,230,1,2,1,4,2800,2,2,,,1,4,4,5,,0,0,1,1,,,,1,2,0
1,3,2,90,1,2,1,6,2,2,2,,4,1,1,4,7,2,0,0,2,2,0,9,9,3,2,0
2,3,2,130,1,1,2,7,900,6,1,2,2,1,1,2,6,3,1,1,1,0,1,3,3,4,1,0
1,3,2,120,1,2,1,6,60,4,1,3,,1,6,4,7,,0,0,1,0,,,,2,2,0
2,3,2,60,1,2,1,5,1200,1,1,3,,2,4,4,3,,0,0,0,0,,,,2,2,0
1,3,2,60,1,2,3,4,780,11,1,3,2,4,1,4,4,3,0,0,1,0,2,3,3,3,1,0
1,4,2,200,1,1,1,9,1800,3,1,3,,1,7,4,4,,0,0,1,0,,,,3,1,0
1,4,2,150,1,2,1,6,80,5,1,3,4,1,1,4,5,2,0,0,2,2,0,9,9,2,1,0
1,3,3,640,1,2,1,11,1,5,1,3,1,1,1,4,7,2,0,0,2,2,2,5,1,2,1,0
1,4,2,640,1,2,3,5,80,3,2,,1,1,1,2,2,4,1,1,0,0,3,1,1,4,2,0
1,2,3,250,1,2,3,6,80,5,1,3,2,1,1,4,5,2,0,0,2,1,1,7,3,2,2,0
1,2,2,50,3,,1,4,600,6,1,3,,1,4,4,4,,0,0,0,0,,,,1,,0
1,3,2,80,1,2,1,5,1100,6,1,1,1,2,1,4,4,4,0,0,1,0,3,1,1,4,2,0
1,4,2,1,1,2,1,8,800,3,2,,7,3,3,4,7,2,0,0,1,1,2,14,13,2,2,0
1,4,2,100,1,2,1,6,1000,3,1,3,3,2,1,3,6,8,3,1,1,0,3,7,7,6,2,0
1,3,2,250,1,2,1,4,1200,13,1,3,4,2,1,4,4,5,0,0,0,0,2,9,9,3,1,0
1,3,2,110,1,2,1,10,150,1,2,,,2,7,4,5,,0,0,1,0,,,,2,2,0
1,3,2,60,1,2,3,5,1200,5,1,3,1,2,1,4,6,3,0,0,0,0,2,1,1,3,1,0
1,3,2,70,1,2,1,6,500,1,1,3,7,4,3,4,7,2,0,0,1,1,1,13,13,2,1,0
1,4,2,150,1,2,1,6,740,5,1,3,1,2,1,3,4,4,2,1,0,0,2,1,1,4,2,0
1,4,2,160,1,2,1,8,90,3,2,,2,1,1,4,6,3,0,0,2,1,2,6,3,2,1,0
1,3,2,80,2,,3,5,1200,3,1,3,7,2,3,3,4,3,2,1,0,0,1,13,13,3,,0
1,4,2,180,1,2,1,7,1900,4,1,3,3,2,1,4,6,4,0,0,2,2,3,8,7,5,2,1
1,3,2,110,1,2,3,8,910,5,2,,,1,6,4,6,,0,0,0,0,,,,2,1,0
1,3,2,380,1,2,3,6,840,2,1,1,2,1,1,4,5,2,0,0,0,0,1,8,3,1,1,0
1,4,2,90,1,2,1,6,900,4,1,3,,3,7,4,6,,0,0,1,1,,,,3,2,0
1,1,3,40,2,,1,4,1,6,1,3,4,1,1,4,6,2,0,0,2,2,0,9,9,2,,0
1,3,2,130,2,,1,4,60,2,2,,,1,6,4,7,,0,0,1,1,,,,1,,0
1,4,2,640,1,2,1,8,110,1,1,2,1,1,1,3,4,6,4,1,0,0,2,1,1,2,2,1
1,5,2,450,1,2,1,9,140,8,1,3,1,1,1,2,1,4,1,1,0,0,2,1,1,4,1,1
1,2,2,40,1,1,9,5,660,6,1,3,2,2,1,2,5,4,2,1,0,0,1,7,3,2,2,0
1,3,2,100,3,,1,7,1200,6,1,1,,1,4,4,7,,0,0,1,1,,,,1,,0
1,3,2,160,2,,1,6,630,1,1,3,4,1,1,4,7,4,0,0,2,2,0,9,9,3,,0
1,4,2,160,1,2,1,8,1500,3,2,,1,1,1,1,4,4,2,1,0,0,2,1,1,3,2,1
